datetime,datetime,year,month,day,random,sazonal,timeSeries
2053-01-01 00:00:00,2053-01-01 00:00:00,2053,1,1,0.4736122930418165,1.0,10.473612293041816
2053-01-01 01:00:00,2053-01-01 01:00:00,2053,1,1,0.2545889874385595,0.9999997588734665,10.254586576173224
2053-01-01 02:00:00,2053-01-01 02:00:00,2053,1,1,0.8837544339942659,0.9999990354939822,10.883744788934088
2053-01-01 03:00:00,2053-01-01 03:00:00,2053,1,1,0.9786874044356616,0.999997829861896,10.97866570305462
2053-01-01 04:00:00,2053-01-01 04:00:00,2053,1,1,0.09411894239974083,0.9999961419777894,10.094080362177634
2053-01-01 05:00:00,2053-01-01 05:00:00,2053,1,1,0.2109564387241757,0.9999939718424762,10.21089615714894
2053-01-01 06:00:00,2053-01-01 06:00:00,2053,1,1,0.44514358630619355,0.9999913194570031,10.445056780876223
2053-01-01 07:00:00,2053-01-01 07:00:00,2053,1,1,0.2585086126042201,0.9999881848226492,10.258390460830713
2053-01-01 08:00:00,2053-01-01 08:00:00,2053,1,1,0.659655336019003,0.9999845679409262,10.659501015428265
2053-01-01 09:00:00,2053-01-01 09:00:00,2053,1,1,0.8783523835416679,0.9999804688135782,10.87815707167745
2053-01-01 10:00:00,2053-01-01 10:00:00,2053,1,1,0.021496233629247796,0.9999758874425823,10.02125510805507
2053-01-01 11:00:00,2053-01-01 11:00:00,2053,1,1,0.6773606928061956,0.9999708238301476,10.677068931107671
2053-01-01 12:00:00,2053-01-01 12:00:00,2053,1,1,0.8626190625707792,0.9999652779787161,10.862271842357941
2053-01-01 13:00:00,2053-01-01 13:00:00,2053,1,1,0.26251419677503496,0.9999592498909624,10.26210669568466
2053-01-01 14:00:00,2053-01-01 14:00:00,2053,1,1,0.10417467467665431,0.9999527395697936,10.10370207037459
2053-01-01 15:00:00,2053-01-01 15:00:00,2053,1,1,0.16615715725666358,0.9999457470183493,10.165614627440156
2053-01-01 16:00:00,2053-01-01 16:00:00,2053,1,1,0.36235324664873925,0.9999382722400014,10.361735969048754
2053-01-01 17:00:00,2053-01-01 17:00:00,2053,1,1,0.6063379518404358,0.9999303152383551,10.605641104223986
2053-01-01 18:00:00,2053-01-01 18:00:00,2053,1,1,0.778534697587411,0.9999218760172474,10.777753457759884
2053-01-01 19:00:00,2053-01-01 19:00:00,2053,1,1,0.7534669508039283,0.999912954580748,10.752596496611408
2053-01-01 20:00:00,2053-01-01 20:00:00,2053,1,1,0.9531692285408645,0.9999035509331596,10.952204737872462
2053-01-01 21:00:00,2053-01-01 21:00:00,2053,1,1,0.4001080215935072,0.9998936650790171,10.399044672383678
2053-01-01 22:00:00,2053-01-01 22:00:00,2053,1,1,0.8562083225723092,0.9998832970230879,10.855041292803188
2053-01-01 23:00:00,2053-01-01 23:00:00,2053,1,1,0.6981391777369494,0.9998724467703719,10.696863645440668
2053-01-02 00:00:00,2053-01-02 00:00:00,2053,1,2,0.3704365297476204,0.9998611143261019,10.36904767300864
2053-01-02 01:00:00,2053-01-02 01:00:00,2053,1,2,0.14333887309111892,0.9998492996957429,10.141831870048549
