datetime,datetime,year,month,day,random,sazonal,timeSeries
2007-01-01 00:00:00,2007-01-01 00:00:00,2007,1,1,0.030466210122807702,1.0,10.030466210122807
2007-01-01 01:00:00,2007-01-01 01:00:00,2007,1,1,0.26561360724842875,0.9999997588734665,10.265611195983094
2007-01-01 02:00:00,2007-01-01 02:00:00,2007,1,1,0.3916014625662697,0.9999990354939822,10.391591817506091
2007-01-01 03:00:00,2007-01-01 03:00:00,2007,1,1,0.5394164742589617,0.999997829861896,10.539394772877921
2007-01-01 04:00:00,2007-01-01 04:00:00,2007,1,1,0.7802206494763323,0.9999961419777894,10.780182069254225
2007-01-01 05:00:00,2007-01-01 05:00:00,2007,1,1,0.0030432160991626933,0.9999939718424762,10.002982934523926
2007-01-01 06:00:00,2007-01-01 06:00:00,2007,1,1,0.45227989532672064,0.9999913194570031,10.45219308989675
2007-01-01 07:00:00,2007-01-01 07:00:00,2007,1,1,0.00952346812880367,0.9999881848226492,10.009405316355295
2007-01-01 08:00:00,2007-01-01 08:00:00,2007,1,1,0.7332341832213319,0.9999845679409262,10.733079862630595
2007-01-01 09:00:00,2007-01-01 09:00:00,2007,1,1,0.7212684852716451,0.9999804688135782,10.721073173407428
2007-01-01 10:00:00,2007-01-01 10:00:00,2007,1,1,0.3157989811803612,0.9999758874425823,10.315557855606183
2007-01-01 11:00:00,2007-01-01 11:00:00,2007,1,1,0.3989473748298804,0.9999708238301476,10.398655613131357
2007-01-01 12:00:00,2007-01-01 12:00:00,2007,1,1,0.24541776709219554,0.9999652779787161,10.245070546879358
2007-01-01 13:00:00,2007-01-01 13:00:00,2007,1,1,0.372937225559802,0.9999592498909624,10.372529724469427
2007-01-01 14:00:00,2007-01-01 14:00:00,2007,1,1,0.6051852666988626,0.9999527395697936,10.604712662396798
2007-01-01 15:00:00,2007-01-01 15:00:00,2007,1,1,0.42938349931262354,0.9999457470183493,10.428840969496116
2007-01-01 16:00:00,2007-01-01 16:00:00,2007,1,1,0.3939246918673657,0.9999382722400014,10.39330741426738
2007-01-01 17:00:00,2007-01-01 17:00:00,2007,1,1,0.8690451940625975,0.9999303152383551,10.868348346446147
2007-01-01 18:00:00,2007-01-01 18:00:00,2007,1,1,0.6656372750093943,0.9999218760172474,10.664856035181868
2007-01-01 19:00:00,2007-01-01 19:00:00,2007,1,1,0.32846680418292207,0.999912954580748,10.327596349990403
2007-01-01 20:00:00,2007-01-01 20:00:00,2007,1,1,0.6337764772331141,0.9999035509331596,10.632811986564711
2007-01-01 21:00:00,2007-01-01 21:00:00,2007,1,1,0.30408609260071306,0.9998936650790171,10.303022743390883
2007-01-01 22:00:00,2007-01-01 22:00:00,2007,1,1,0.298251197745779,0.9998832970230879,10.297084167976658
2007-01-01 23:00:00,2007-01-01 23:00:00,2007,1,1,0.08079514064320015,0.9998724467703719,10.079519608346919
2007-01-02 00:00:00,2007-01-02 00:00:00,2007,1,2,0.48837224625169506,0.9998611143261019,10.486983389512714
2007-01-02 01:00:00,2007-01-02 01:00:00,2007,1,2,0.9271932603005284,0.9998492996957429,10.925686257257958
2007-01-02 02:00:00,2007-01-02 02:00:00,2007,1,2,0.5405157351998203,0.9998370028849926,10.538885764049747
2007-01-02 03:00:00,2007-01-02 03:00:00,2007,1,2,0.5057176563930189,0.999824223899781,10.503959895390828
2007-01-02 04:00:00,2007-01-02 04:00:00,2007,1,2,0.3452963491500669,0.9998109627462709,10.343405976612775
2007-01-02 05:00:00,2007-01-02 05:00:00,2007,1,2,0.16199668422714208,0.9997972194308576,10.15996887853572
2007-01-02 06:00:00,2007-01-02 06:00:00,2007,1,2,0.920154987274935,0.9997829939601689,10.917984926876624
2007-01-02 07:00:00,2007-01-02 07:00:00,2007,1,2,0.05557248484712851,0.999768286341065,10.053255348257778
2007-01-02 08:00:00,2007-01-02 08:00:00,2007,1,2,0.07019102400953958,0.9997530965806385,10.067721989815926
2007-01-02 09:00:00,2007-01-02 09:00:00,2007,1,2,0.35010344073479804,0.999737424686215,10.347477687596948
2007-01-02 10:00:00,2007-01-02 10:00:00,2007,1,2,0.9966321606468383,0.9997212706653522,10.99384486730036
2007-01-02 11:00:00,2007-01-02 11:00:00,2007,1,2,0.375041158677329,0.9997046345258405,10.372087503935733
2007-01-02 12:00:00,2007-01-02 12:00:00,2007,1,2,0.10979422642270742,0.9996875162757026,10.106669389179734
2007-01-02 13:00:00,2007-01-02 13:00:00,2007,1,2,0.8413063015396762,0.9996699159231939,10.838005460771615
2007-01-02 14:00:00,2007-01-02 14:00:00,2007,1,2,0.2287011220019497,0.9996518334768022,10.22521945676997
2007-01-02 15:00:00,2007-01-02 15:00:00,2007,1,2,0.312905546438109,0.9996332689452478,10.309238235890588
2007-01-02 16:00:00,2007-01-02 16:00:00,2007,1,2,0.8208522600515824,0.9996142223374836,10.816994483426418
2007-01-02 17:00:00,2007-01-02 17:00:00,2007,1,2,0.8947175523717099,0.9995946936626949,10.89066448899866
2007-01-02 18:00:00,2007-01-02 18:00:00,2007,1,2,0.19200411878664625,0.9995746829302993,10.18775094808964
2007-01-02 19:00:00,2007-01-02 19:00:00,2007,1,2,0.19637306861460513,0.9995541901499472,10.191914970114077
2007-01-02 20:00:00,2007-01-02 20:00:00,2007,1,2,0.009636163211041548,0.9995332153315211,10.004968316526252
2007-01-02 21:00:00,2007-01-02 21:00:00,2007,1,2,0.8045447098825699,0.9995117584851364,10.799662294733935
2007-01-02 22:00:00,2007-01-02 22:00:00,2007,1,2,0.5036294269819149,0.9994898196211406,10.49852762319332
2007-01-02 23:00:00,2007-01-02 23:00:00,2007,1,2,0.9757655000752813,0.9994673987501137,10.970439487576419
2007-01-03 00:00:00,2007-01-03 00:00:00,2007,1,3,0.44570805798706203,0.9994444958828685,10.440153016815747
2007-01-03 01:00:00,2007-01-03 01:00:00,2007,1,3,0.9874300522566698,0.9994211110304497,10.981641162561168
2007-01-03 02:00:00,2007-01-03 02:00:00,2007,1,3,0.21074745909538628,0.999397244204135,10.204719901136738
2007-01-03 03:00:00,2007-01-03 03:00:00,2007,1,3,0.9373203958043077,0.999372895415434,10.931049349958647
2007-01-03 04:00:00,2007-01-03 04:00:00,2007,1,3,0.5343492355383317,0.999348064676089,10.527829882299223
2007-01-03 05:00:00,2007-01-03 05:00:00,2007,1,3,0.019617538331495044,0.999322751998075,10.012845058312244
2007-01-03 06:00:00,2007-01-03 06:00:00,2007,1,3,0.8405250420846275,0.9992969573935987,10.833494616020614
2007-01-03 07:00:00,2007-01-03 07:00:00,2007,1,3,0.27675881309568884,0.9992706808750998,10.269465621846688
2007-01-03 08:00:00,2007-01-03 08:00:00,2007,1,3,0.39203326570205166,0.9992439224552503,10.384472490254554
2007-01-03 09:00:00,2007-01-03 09:00:00,2007,1,3,0.09389520421745134,0.9992166821469545,10.086062025686996
2007-01-03 10:00:00,2007-01-03 10:00:00,2007,1,3,0.14191093902283936,0.999188959963349,10.13380053865633
2007-01-03 11:00:00,2007-01-03 11:00:00,2007,1,3,0.6318996536105319,0.9991607559178031,10.623507212788562
2007-01-03 12:00:00,2007-01-03 12:00:00,2007,1,3,0.24389371639791302,0.9991320700239181,10.235214416637096
2007-01-03 13:00:00,2007-01-03 13:00:00,2007,1,3,0.5853444944663099,0.9991029022955281,10.576373517421592
2007-01-03 14:00:00,2007-01-03 14:00:00,2007,1,3,0.8126187867092428,0.9990732527466991,10.803351314176233
2007-01-03 15:00:00,2007-01-03 15:00:00,2007,1,3,0.3505245930503965,0.9990431213917298,10.340955806967694
2007-01-03 16:00:00,2007-01-03 16:00:00,2007,1,3,0.5664006599170889,0.9990125082451511,10.556525742368601
2007-01-03 17:00:00,2007-01-03 17:00:00,2007,1,3,0.8587722801507072,0.9989814133217262,10.848586413367968
2007-01-03 18:00:00,2007-01-03 18:00:00,2007,1,3,0.6045183294722305,0.9989498366364509,10.59401669583674
2007-01-03 19:00:00,2007-01-03 19:00:00,2007,1,3,0.6494634227345316,0.998917778204553,10.638641204780061
2007-01-03 20:00:00,2007-01-03 20:00:00,2007,1,3,0.17221304929533843,0.9988852380414929,10.161065429710268
2007-01-03 21:00:00,2007-01-03 21:00:00,2007,1,3,0.5006158543004507,0.998852216162963,10.48913801593008
2007-01-03 22:00:00,2007-01-03 22:00:00,2007,1,3,0.10461753456484668,0.9988187125848885,10.092804660413732
2007-01-03 23:00:00,2007-01-03 23:00:00,2007,1,3,0.7911827527802894,0.9987847273234264,10.779030026014553
2007-01-04 00:00:00,2007-01-04 00:00:00,2007,1,4,0.9817130027397551,0.9987502603949663,10.969215606689417
2007-01-04 01:00:00,2007-01-04 01:00:00,2007,1,4,0.8046673785774697,0.9987153118161298,10.791820496738769
2007-01-04 02:00:00,2007-01-04 02:00:00,2007,1,4,0.06477562903717293,0.9986798816037711,10.051574445074884
2007-01-04 03:00:00,2007-01-04 03:00:00,2007,1,4,0.2576627872143684,0.9986439697749765,10.244102484964133
2007-01-04 04:00:00,2007-01-04 04:00:00,2007,1,4,0.9703687993242529,0.9986075763470647,10.9564445627949
2007-01-04 05:00:00,2007-01-04 05:00:00,2007,1,4,0.18671828935660928,0.9985707013375863,10.172425302732472
2007-01-04 06:00:00,2007-01-04 06:00:00,2007,1,4,0.4545333913439009,0.9985333447643246,10.439866838987147
2007-01-04 07:00:00,2007-01-04 07:00:00,2007,1,4,0.09516321691679908,0.9984955066452949,10.080118283369748
2007-01-04 08:00:00,2007-01-04 08:00:00,2007,1,4,0.12001410011641778,0.9984571869987445,10.104585970103862
2007-01-04 09:00:00,2007-01-04 09:00:00,2007,1,4,0.9106045852129363,0.9984183858431536,10.894788443644472
2007-01-04 10:00:00,2007-01-04 10:00:00,2007,1,4,0.9528500412209353,0.9983791031972338,10.936641073193273
2007-01-04 11:00:00,2007-01-04 11:00:00,2007,1,4,0.3863279411774533,0.9983393390799294,10.369721331976749
2007-01-04 12:00:00,2007-01-04 12:00:00,2007,1,4,0.34036760634526164,0.9982990935104169,10.32335854144943
2007-01-04 13:00:00,2007-01-04 13:00:00,2007,1,4,0.9363142754733148,0.9982583665081046,10.918897940554361
2007-01-04 14:00:00,2007-01-04 14:00:00,2007,1,4,0.755264195479377,0.9982171580926334,10.737435776405711
2007-01-04 15:00:00,2007-01-04 15:00:00,2007,1,4,0.2140333728187792,0.9981754682838762,10.195788055657541
2007-01-04 16:00:00,2007-01-04 16:00:00,2007,1,4,0.5800270865589464,0.9981332971019379,10.561360057578325
2007-01-04 17:00:00,2007-01-04 17:00:00,2007,1,4,0.44090604454150084,0.9980906445671558,10.421812490213059
2007-01-04 18:00:00,2007-01-04 18:00:00,2007,1,4,0.8849725158393881,0.9980475107000991,10.86544762284038
2007-01-04 19:00:00,2007-01-04 19:00:00,2007,1,4,0.3318035716100737,0.9980038955215694,10.311842526825767
2007-01-04 20:00:00,2007-01-04 20:00:00,2007,1,4,0.3233573693547722,0.9979597990526001,10.302955359880773
2007-01-04 21:00:00,2007-01-04 21:00:00,2007,1,4,0.9096749779655801,0.9979152213144571,10.88882719111015
2007-01-04 22:00:00,2007-01-04 22:00:00,2007,1,4,0.7739922981948159,0.9978701623286378,10.752693921481194
2007-01-04 23:00:00,2007-01-04 23:00:00,2007,1,4,0.8526323737243638,0.9978246221168723,10.830878594893086
2007-01-05 00:00:00,2007-01-05 00:00:00,2007,1,5,0.8281881940269521,0.9977786007011223,10.805974201038175
2007-01-05 01:00:00,2007-01-05 01:00:00,2007,1,5,0.21157315020038925,0.997732098103582,10.188894131236209
2007-01-05 02:00:00,2007-01-05 02:00:00,2007,1,5,0.5473051442935126,0.9976851143466773,10.524156287760285
2007-01-05 03:00:00,2007-01-05 03:00:00,2007,1,5,0.9805147933997896,0.9976376494530662,10.956891287930452
2007-01-05 04:00:00,2007-01-05 04:00:00,2007,1,5,0.3246444566981922,0.9975897034456389,10.300541491154581
2007-01-05 05:00:00,2007-01-05 05:00:00,2007,1,5,0.7274527374367609,0.9975412763475174,10.702865500911935
2007-01-05 06:00:00,2007-01-05 06:00:00,2007,1,5,0.7326091480805449,0.997492368182056,10.707532829901105
2007-01-05 07:00:00,2007-01-05 07:00:00,2007,1,5,0.4275782926328089,0.9974429789728406,10.402008082361215
2007-01-05 08:00:00,2007-01-05 08:00:00,2007,1,5,0.256731681105434,0.9973931087436895,10.230662768542329
2007-01-05 09:00:00,2007-01-05 09:00:00,2007,1,5,0.6132545118081022,0.9973427575186525,10.586682086994628
2007-01-05 10:00:00,2007-01-05 10:00:00,2007,1,5,0.560299486525299,0.9972919253220119,10.533218739745418
2007-01-05 11:00:00,2007-01-05 11:00:00,2007,1,5,0.9229225570173892,0.9972406121782815,10.895328678800203
2007-01-05 12:00:00,2007-01-05 12:00:00,2007,1,5,0.7119326128538445,0.9971888181122075,10.68382079397592
2007-01-05 13:00:00,2007-01-05 13:00:00,2007,1,5,0.22123845403068687,0.9971365431487673,10.19260388551836
2007-01-05 14:00:00,2007-01-05 14:00:00,2007,1,5,0.9067757988301456,0.997083787313171,10.877613671961855
2007-01-05 15:00:00,2007-01-05 15:00:00,2007,1,5,0.533126853045986,0.9970305506308603,10.503432359354589
2007-01-05 16:00:00,2007-01-05 16:00:00,2007,1,5,0.2879658456105746,0.9969768331275085,10.257734176885661
2007-01-05 17:00:00,2007-01-05 17:00:00,2007,1,5,0.49515047910049925,0.9969226348290212,10.46437682739071
2007-01-05 18:00:00,2007-01-05 18:00:00,2007,1,5,0.4393936625450281,0.9968679557615356,10.408073220160384
2007-01-05 19:00:00,2007-01-05 19:00:00,2007,1,5,0.8776618830109939,0.996812795951421,10.845789842525203
2007-01-05 20:00:00,2007-01-05 20:00:00,2007,1,5,0.20914820818840607,0.9967571554252782,10.176719762441188
2007-01-05 21:00:00,2007-01-05 21:00:00,2007,1,5,0.11057115863149591,0.9967010342099402,10.077581500730897
2007-01-05 22:00:00,2007-01-05 22:00:00,2007,1,5,0.8315604308552139,0.9966444323324715,10.79800475417993
2007-01-05 23:00:00,2007-01-05 23:00:00,2007,1,5,0.19772467628183155,0.9965873498201685,10.163598174483516
2007-01-06 00:00:00,2007-01-06 00:00:00,2007,1,6,0.6778541084496742,0.9965297867005595,10.643151975455268
2007-01-06 01:00:00,2007-01-06 01:00:00,2007,1,6,0.6813285340171693,0.9964717430014044,10.646045964031213
2007-01-06 02:00:00,2007-01-06 02:00:00,2007,1,6,0.7875986296688202,0.9964132187506951,10.751730817175773
2007-01-06 03:00:00,2007-01-06 03:00:00,2007,1,6,0.3328280201118904,0.996354213976655,10.29637015987844
2007-01-06 04:00:00,2007-01-06 04:00:00,2007,1,6,0.8212709830359752,0.9962947287077394,10.784218270113369
2007-01-06 05:00:00,2007-01-06 05:00:00,2007,1,6,0.5304464556474389,0.9962347629726351,10.492794085373792
2007-01-06 06:00:00,2007-01-06 06:00:00,2007,1,6,0.006615704652538135,0.996174316800261,9.968358872655148
2007-01-06 07:00:00,2007-01-06 07:00:00,2007,1,6,0.8042160632380209,0.9961133902197672,10.765349965435693
2007-01-06 08:00:00,2007-01-06 08:00:00,2007,1,6,0.8978054147069706,0.9960519832605359,10.85832524731233
2007-01-06 09:00:00,2007-01-06 09:00:00,2007,1,6,0.9660479020367625,0.9959900959521808,10.92594886155857
2007-01-06 10:00:00,2007-01-06 10:00:00,2007,1,6,0.4808788999155811,0.9959277283245471,10.440156183161053
2007-01-06 11:00:00,2007-01-06 11:00:00,2007,1,6,0.6589012468094949,0.9958648804077119,10.617550050886615
2007-01-06 12:00:00,2007-01-06 12:00:00,2007,1,6,0.2778841676853758,0.9958015522319837,10.235899690005212
2007-01-06 13:00:00,2007-01-06 13:00:00,2007,1,6,0.005786290182273723,0.9957377438279029,9.963163728461302
2007-01-06 14:00:00,2007-01-06 14:00:00,2007,1,6,0.8667978037203649,0.9956734552262411,10.823532355982776
2007-01-06 15:00:00,2007-01-06 15:00:00,2007,1,6,0.35402749646071685,0.9956086864580017,10.310114361040734
2007-01-06 16:00:00,2007-01-06 16:00:00,2007,1,6,0.22613738263230543,0.9955434375544198,10.181571758176503
2007-01-06 17:00:00,2007-01-06 17:00:00,2007,1,6,0.42531983753031066,0.9954777085469617,10.380096922999927
2007-01-06 18:00:00,2007-01-06 18:00:00,2007,1,6,0.14815904557671933,0.9954114994673254,10.102274040249974
2007-01-06 19:00:00,2007-01-06 19:00:00,2007,1,6,0.8910127892286689,0.9953448103474407,10.844460892703076
2007-01-06 20:00:00,2007-01-06 20:00:00,2007,1,6,0.7596772340447079,0.9952776412194684,10.712453646239391
2007-01-06 21:00:00,2007-01-06 21:00:00,2007,1,6,0.5893268488534553,0.995209992115801,10.541426770011464
2007-01-06 22:00:00,2007-01-06 22:00:00,2007,1,6,0.5099778912949268,0.9951418630690625,10.461396521985552
2007-01-06 23:00:00,2007-01-06 23:00:00,2007,1,6,0.13284510297582963,0.9950732541121086,10.083577644096916
2007-01-07 00:00:00,2007-01-07 00:00:00,2007,1,7,0.03676634164602688,0.9950041652780258,9.986807994426286
2007-01-07 01:00:00,2007-01-07 01:00:00,2007,1,7,0.6582707429755174,0.9949345966001326,10.607616708976844
