datetime,datetime,year,month,day,random,sazonal,timeSeries
2009-01-01 00:00:00,2009-01-01 00:00:00,2009,1,1,0.40265809639481154,1.0,10.402658096394811
2009-01-01 01:00:00,2009-01-01 01:00:00,2009,1,1,0.6505847386852779,0.9999997588734665,10.650582327419944
2009-01-01 02:00:00,2009-01-01 02:00:00,2009,1,1,0.4059504865438651,0.9999990354939822,10.405940841483687
2009-01-01 03:00:00,2009-01-01 03:00:00,2009,1,1,0.2683083005700465,0.999997829861896,10.268286599189006
2009-01-01 04:00:00,2009-01-01 04:00:00,2009,1,1,0.7123364988204465,0.9999961419777894,10.71229791859834
2009-01-01 05:00:00,2009-01-01 05:00:00,2009,1,1,0.6239451430042189,0.9999939718424762,10.623884861428982
2009-01-01 06:00:00,2009-01-01 06:00:00,2009,1,1,0.4853288545836253,0.9999913194570031,10.485242049153657
2009-01-01 07:00:00,2009-01-01 07:00:00,2009,1,1,0.24202479983195135,0.9999881848226492,10.241906648058443
2009-01-01 08:00:00,2009-01-01 08:00:00,2009,1,1,0.9837772688529305,0.9999845679409262,10.983622948262193
2009-01-01 09:00:00,2009-01-01 09:00:00,2009,1,1,0.5973800042908091,0.9999804688135782,10.597184692426591
2009-01-01 10:00:00,2009-01-01 10:00:00,2009,1,1,0.22900127728059028,0.9999758874425823,10.228760151706412
2009-01-01 11:00:00,2009-01-01 11:00:00,2009,1,1,0.4205630982767441,0.9999708238301476,10.420271336578221
2009-01-01 12:00:00,2009-01-01 12:00:00,2009,1,1,0.7614485627710602,0.9999652779787161,10.761101342558222
2009-01-01 13:00:00,2009-01-01 13:00:00,2009,1,1,0.7082295940227091,0.9999592498909624,10.707822092932334
2009-01-01 14:00:00,2009-01-01 14:00:00,2009,1,1,0.030110952668497393,0.9999527395697936,10.029638348366433
2009-01-01 15:00:00,2009-01-01 15:00:00,2009,1,1,0.2580183400696111,0.9999457470183493,10.257475810253105
2009-01-01 16:00:00,2009-01-01 16:00:00,2009,1,1,0.8908452734920218,0.9999382722400014,10.890227995892037
2009-01-01 17:00:00,2009-01-01 17:00:00,2009,1,1,0.6316289592446671,0.9999303152383551,10.630932111628217
2009-01-01 18:00:00,2009-01-01 18:00:00,2009,1,1,0.18172506744282768,0.9999218760172474,10.180943827615302
2009-01-01 19:00:00,2009-01-01 19:00:00,2009,1,1,0.02426221783742677,0.999912954580748,10.023391763644907
2009-01-01 20:00:00,2009-01-01 20:00:00,2009,1,1,0.2628788097723237,0.9999035509331596,10.261914319103921
2009-01-01 21:00:00,2009-01-01 21:00:00,2009,1,1,0.05362495700538128,0.9998936650790171,10.052561607795552
2009-01-01 22:00:00,2009-01-01 22:00:00,2009,1,1,0.30705697282397804,0.9998832970230879,10.305889943054858
2009-01-01 23:00:00,2009-01-01 23:00:00,2009,1,1,0.8717680315146712,0.9998724467703719,10.87049249921839
2009-01-02 00:00:00,2009-01-02 00:00:00,2009,1,2,0.14537824685579437,0.9998611143261019,10.143989390116813
2009-01-02 01:00:00,2009-01-02 01:00:00,2009,1,2,0.12090522919293833,0.9998492996957429,10.119398226150368
2009-01-02 02:00:00,2009-01-02 02:00:00,2009,1,2,0.04583919788427471,0.9998370028849926,10.044209226734202
2009-01-02 03:00:00,2009-01-02 03:00:00,2009,1,2,0.4922337882413901,0.999824223899781,10.4904760272392
2009-01-02 04:00:00,2009-01-02 04:00:00,2009,1,2,0.9266962589386556,0.9998109627462709,10.924805886401364
2009-01-02 05:00:00,2009-01-02 05:00:00,2009,1,2,0.29786120667619087,0.9997972194308576,10.295833400984767
2009-01-02 06:00:00,2009-01-02 06:00:00,2009,1,2,0.4071752928551041,0.9997829939601689,10.405005232456793
2009-01-02 07:00:00,2009-01-02 07:00:00,2009,1,2,0.5115864121663369,0.999768286341065,10.509269275576987
2009-01-02 08:00:00,2009-01-02 08:00:00,2009,1,2,0.15205050363973183,0.9997530965806385,10.149581469446117
2009-01-02 09:00:00,2009-01-02 09:00:00,2009,1,2,0.4692705811545037,0.999737424686215,10.466644828016653
2009-01-02 10:00:00,2009-01-02 10:00:00,2009,1,2,0.7123850663087702,0.9997212706653522,10.709597772962292
2009-01-02 11:00:00,2009-01-02 11:00:00,2009,1,2,0.7454287725364878,0.9997046345258405,10.742475117794893
2009-01-02 12:00:00,2009-01-02 12:00:00,2009,1,2,0.9132584711156683,0.9996875162757026,10.910133633872695
2009-01-02 13:00:00,2009-01-02 13:00:00,2009,1,2,0.16594623500429462,0.9996699159231939,10.162645394236234
2009-01-02 14:00:00,2009-01-02 14:00:00,2009,1,2,0.7786130058552969,0.9996518334768022,10.775131340623318
2009-01-02 15:00:00,2009-01-02 15:00:00,2009,1,2,0.44566848520939517,0.9996332689452478,10.442001174661874
2009-01-02 16:00:00,2009-01-02 16:00:00,2009,1,2,0.13115960274908955,0.9996142223374836,10.127301826123926
2009-01-02 17:00:00,2009-01-02 17:00:00,2009,1,2,0.004779252189232475,0.9995946936626949,10.000726188816182
2009-01-02 18:00:00,2009-01-02 18:00:00,2009,1,2,0.9057275110274148,0.9995746829302993,10.901474340330408
2009-01-02 19:00:00,2009-01-02 19:00:00,2009,1,2,0.17558370317641436,0.9995541901499472,10.171125604675886
2009-01-02 20:00:00,2009-01-02 20:00:00,2009,1,2,0.14400005976597963,0.9995332153315211,10.13933221308119
2009-01-02 21:00:00,2009-01-02 21:00:00,2009,1,2,0.08061118089762487,0.9995117584851364,10.07572876574899
2009-01-02 22:00:00,2009-01-02 22:00:00,2009,1,2,0.9122849505583264,0.9994898196211406,10.907183146769732
2009-01-02 23:00:00,2009-01-02 23:00:00,2009,1,2,0.3628814926880508,0.9994673987501137,10.357555480189188
2009-01-03 00:00:00,2009-01-03 00:00:00,2009,1,3,0.7593687065198107,0.9994444958828685,10.753813665348495
2009-01-03 01:00:00,2009-01-03 01:00:00,2009,1,3,0.7788045059496216,0.9994211110304497,10.773015616254119
2009-01-03 02:00:00,2009-01-03 02:00:00,2009,1,3,0.6254664287070834,0.999397244204135,10.619438870748434
2009-01-03 03:00:00,2009-01-03 03:00:00,2009,1,3,0.951573416754499,0.999372895415434,10.945302370908838
2009-01-03 04:00:00,2009-01-03 04:00:00,2009,1,3,0.4922091436760845,0.999348064676089,10.485689790436975
2009-01-03 05:00:00,2009-01-03 05:00:00,2009,1,3,0.6928972891991599,0.999322751998075,10.686124809179908
2009-01-03 06:00:00,2009-01-03 06:00:00,2009,1,3,0.6823927330551542,0.9992969573935987,10.675362306991142
2009-01-03 07:00:00,2009-01-03 07:00:00,2009,1,3,0.3419845150298333,0.9992706808750998,10.334691323780833
2009-01-03 08:00:00,2009-01-03 08:00:00,2009,1,3,0.5365157115420629,0.9992439224552503,10.528954936094564
2009-01-03 09:00:00,2009-01-03 09:00:00,2009,1,3,0.2381556445148013,0.9992166821469545,10.230322465984345
2009-01-03 10:00:00,2009-01-03 10:00:00,2009,1,3,0.7412867572734544,0.999188959963349,10.733176356906945
2009-01-03 11:00:00,2009-01-03 11:00:00,2009,1,3,0.7235629962460796,0.9991607559178031,10.715170555424109
